Result,name,Context
✅ UPDATED in military_events table,6760,descendant_count=1
✅ UPDATED in military_events table,6762,descendant_count=1
✅ UPDATED in military_events table,6804,descendant_count=1
✅ UPDATED in military_events table,6812,descendant_count=1
✅ UPDATED in military_events table,6817,descendant_count=1
✅ UPDATED in military_events table,7012,descendant_count=1
✅ UPDATED in military_events table,7024,descendant_count=1
✅ UPDATED in military_events table,7031,descendant_count=1
✅ UPDATED in military_events table,7046,descendant_count=1
✅ UPDATED in military_events table,7068,descendant_count=1
✅ UPDATED in military_events table,7073,descendant_count=1
✅ UPDATED in military_events table,7271,descendant_count=1
✅ UPDATED in military_events table,7282,descendant_count=1
✅ UPDATED in military_events table,7289,descendant_count=1
✅ UPDATED in military_events table,7342,descendant_count=1
✅ UPDATED in military_events table,7371,descendant_count=1
✅ UPDATED in military_events table,7497,descendant_count=1
✅ UPDATED in military_events table,7500,descendant_count=1
✅ UPDATED in military_events table,7522,descendant_count=1
✅ UPDATED in military_events table,7562,descendant_count=1
✅ UPDATED in military_events table,8011,descendant_count=1
✅ UPDATED in military_events table,8017,descendant_count=1
✅ UPDATED in military_events table,8100,descendant_count=1
✅ UPDATED in military_events table,8212,descendant_count=1
✅ UPDATED in military_events table,8344,descendant_count=1
✅ UPDATED in military_events table,8349,descendant_count=1
✅ UPDATED in military_events table,8376,descendant_count=1
✅ UPDATED in military_events table,8432,descendant_count=1
✅ UPDATED in military_events table,8461,descendant_count=1
✅ UPDATED in military_events table,8466,descendant_count=1
✅ UPDATED in military_events table,8610,descendant_count=1
✅ UPDATED in military_events table,8619,descendant_count=1
✅ UPDATED in military_events table,8626,descendant_count=1
✅ UPDATED in military_events table,8751,descendant_count=1
✅ UPDATED in military_events table,8811,descendant_count=1
✅ UPDATED in military_events table,8855,descendant_count=1
✅ UPDATED in military_events table,8886,descendant_count=1
✅ UPDATED in military_events table,8902,descendant_count=1
✅ UPDATED in military_events table,8933,descendant_count=1
✅ UPDATED in military_events table,8935,descendant_count=1
✅ UPDATED in military_events table,8938,descendant_count=1
✅ UPDATED in military_events table,8961,descendant_count=1
✅ UPDATED in military_events table,8979,descendant_count=1
✅ UPDATED in military_events table,8984,descendant_count=1
✅ UPDATED in military_events table,9082,descendant_count=1
✅ UPDATED in military_events table,9113,descendant_count=1
✅ UPDATED in military_events table,9206,descendant_count=1
✅ UPDATED in military_events table,9215,descendant_count=1
✅ UPDATED in military_events table,9219,descendant_count=1
✅ UPDATED in military_events table,9222,descendant_count=1
✅ UPDATED in military_events table,9229,descendant_count=1
✅ UPDATED in military_events table,9257,descendant_count=1
✅ UPDATED in military_events table,9259,descendant_count=1
✅ UPDATED in military_events table,9284,descendant_count=1
✅ UPDATED in military_events table,9443,descendant_count=1
✅ UPDATED in military_events table,9484,descendant_count=1
✅ UPDATED in military_events table,9513,descendant_count=1
✅ UPDATED in military_events table,9516,descendant_count=1
✅ UPDATED in military_events table,9518,descendant_count=1
✅ UPDATED in military_events table,9531,descendant_count=1
✅ UPDATED in military_events table,9552,descendant_count=1
✅ UPDATED in military_events table,9569,descendant_count=1
✅ UPDATED in military_events table,9650,descendant_count=1
✅ UPDATED in military_events table,9690,descendant_count=1
✅ UPDATED in military_events table,9767,descendant_count=1
✅ UPDATED in military_events table,9772,descendant_count=1
✅ UPDATED in military_events table,9779,descendant_count=1
✅ UPDATED in military_events table,9784,descendant_count=1
✅ UPDATED in military_events table,9813,descendant_count=1
✅ UPDATED in military_events table,9841,descendant_count=1
✅ UPDATED in military_events table,9843,descendant_count=1
✅ UPDATED in military_events table,9908,descendant_count=1
✅ UPDATED in military_events table,9918,descendant_count=1
✅ UPDATED in military_events table,10325,descendant_count=1
✅ UPDATED in military_events table,10330,descendant_count=1
✅ UPDATED in military_events table,10340,descendant_count=1
✅ UPDATED in military_events table,10361,descendant_count=1
✅ UPDATED in military_events table,10366,descendant_count=1
✅ UPDATED in military_events table,10462,descendant_count=1
✅ UPDATED in military_events table,10498,descendant_count=1
✅ UPDATED in military_events table,10524,descendant_count=1
✅ UPDATED in military_events table,10537,descendant_count=1
✅ UPDATED in military_events table,10635,descendant_count=1
✅ UPDATED in military_events table,10647,descendant_count=1
✅ UPDATED in military_events table,10698,descendant_count=1
✅ UPDATED in military_events table,10701,descendant_count=1
✅ UPDATED in military_events table,10731,descendant_count=1
✅ UPDATED in military_events table,10745,descendant_count=1
✅ UPDATED in military_events table,10747,descendant_count=1
✅ UPDATED in military_events table,10756,descendant_count=1
✅ UPDATED in military_events table,10759,descendant_count=1
✅ UPDATED in military_events table,10773,descendant_count=1
✅ UPDATED in military_events table,10799,descendant_count=1
✅ UPDATED in military_events table,10802,descendant_count=1
✅ UPDATED in military_events table,10835,descendant_count=1
✅ UPDATED in military_events table,10883,descendant_count=1
✅ UPDATED in military_events table,10909,descendant_count=1
✅ UPDATED in military_events table,11025,descendant_count=1
✅ UPDATED in military_events table,11027,descendant_count=1
✅ UPDATED in military_events table,11030,descendant_count=1
✅ UPDATED in military_events table,11262,descendant_count=1
✅ UPDATED in military_events table,11266,descendant_count=1
✅ UPDATED in military_events table,11312,descendant_count=1
✅ UPDATED in military_events table,11334,descendant_count=1
✅ UPDATED in military_events table,11336,descendant_count=1
✅ UPDATED in military_events table,11337,descendant_count=1
✅ UPDATED in military_events table,11346,descendant_count=1
✅ UPDATED in military_events table,11350,descendant_count=1
✅ UPDATED in military_events table,11383,descendant_count=1
✅ UPDATED in military_events table,11385,descendant_count=1
✅ UPDATED in military_events table,11426,descendant_count=1
✅ UPDATED in military_events table,11430,descendant_count=1
✅ UPDATED in military_events table,11441,descendant_count=1
✅ UPDATED in military_events table,11463,descendant_count=1
✅ UPDATED in military_events table,11500,descendant_count=1
✅ UPDATED in military_events table,11502,descendant_count=1
✅ UPDATED in military_events table,11533,descendant_count=1
✅ UPDATED in military_events table,11588,descendant_count=1
✅ UPDATED in military_events table,11653,descendant_count=1
✅ UPDATED in military_events table,11723,descendant_count=1
✅ UPDATED in military_events table,11737,descendant_count=1
✅ UPDATED in military_events table,11752,descendant_count=1
✅ UPDATED in military_events table,11799,descendant_count=1
✅ UPDATED in military_events table,11810,descendant_count=1
✅ UPDATED in military_events table,11867,descendant_count=1
✅ UPDATED in military_events table,11884,descendant_count=1
✅ UPDATED in military_events table,11895,descendant_count=1
✅ UPDATED in military_events table,11900,descendant_count=1
✅ UPDATED in military_events table,11903,descendant_count=1
✅ UPDATED in military_events table,12012,descendant_count=1
✅ UPDATED in military_events table,12039,descendant_count=1
✅ UPDATED in military_events table,12089,descendant_count=1
✅ UPDATED in military_events table,12115,descendant_count=1
✅ UPDATED in military_events table,12222,descendant_count=1
✅ UPDATED in military_events table,12226,descendant_count=1
✅ UPDATED in military_events table,12245,descendant_count=1
✅ UPDATED in military_events table,12250,descendant_count=1
✅ UPDATED in military_events table,12321,descendant_count=1
✅ UPDATED in military_events table,12333,descendant_count=1
✅ UPDATED in military_events table,12376,descendant_count=1
✅ UPDATED in military_events table,12425,descendant_count=1
✅ UPDATED in military_events table,12774,descendant_count=1
✅ UPDATED in military_events table,12819,descendant_count=1
✅ UPDATED in military_events table,12824,descendant_count=1
✅ UPDATED in military_events table,12829,descendant_count=1
✅ UPDATED in military_events table,12845,descendant_count=1
✅ UPDATED in military_events table,12865,descendant_count=1
✅ UPDATED in military_events table,12881,descendant_count=1
✅ UPDATED in military_events table,12900,descendant_count=1
✅ UPDATED in military_events table,12909,descendant_count=1
✅ UPDATED in military_events table,12923,descendant_count=1
✅ UPDATED in military_events table,12934,descendant_count=1
✅ UPDATED in military_events table,12959,descendant_count=1
✅ UPDATED in military_events table,12966,descendant_count=1
✅ UPDATED in military_events table,13031,descendant_count=1
✅ UPDATED in military_events table,13038,descendant_count=1
✅ UPDATED in military_events table,13096,descendant_count=1
✅ UPDATED in military_events table,13128,descendant_count=1
✅ UPDATED in military_events table,13137,descendant_count=1
✅ UPDATED in military_events table,13162,descendant_count=1
✅ UPDATED in military_events table,13175,descendant_count=1
✅ UPDATED in military_events table,13187,descendant_count=1
✅ UPDATED in military_events table,13285,descendant_count=1
✅ UPDATED in military_events table,13308,descendant_count=1
✅ UPDATED in military_events table,13340,descendant_count=1
✅ UPDATED in military_events table,13406,descendant_count=1
✅ UPDATED in military_events table,13423,descendant_count=1
✅ UPDATED in military_events table,13469,descendant_count=1
✅ UPDATED in military_events table,13471,descendant_count=1
✅ UPDATED in military_events table,13474,descendant_count=1
✅ UPDATED in military_events table,13530,descendant_count=1
✅ UPDATED in military_events table,13533,descendant_count=1
✅ UPDATED in military_events table,13542,descendant_count=1
✅ UPDATED in military_events table,13566,descendant_count=1
✅ UPDATED in military_events table,13582,descendant_count=1
✅ UPDATED in military_events table,13593,descendant_count=1
✅ UPDATED in military_events table,13598,descendant_count=1
✅ UPDATED in military_events table,13601,descendant_count=1
✅ UPDATED in military_events table,13610,descendant_count=1
✅ UPDATED in military_events table,13695,descendant_count=1
✅ UPDATED in military_events table,13732,descendant_count=1
✅ UPDATED in military_events table,13785,descendant_count=1
✅ UPDATED in military_events table,13801,descendant_count=1
✅ UPDATED in military_events table,13828,descendant_count=1
✅ UPDATED in military_events table,13830,descendant_count=1
✅ UPDATED in military_events table,13865,descendant_count=1
✅ UPDATED in military_events table,13870,descendant_count=1
✅ UPDATED in military_events table,13905,descendant_count=1
✅ UPDATED in military_events table,13908,descendant_count=1
✅ UPDATED in military_events table,13972,descendant_count=1
✅ UPDATED in military_events table,13991,descendant_count=1
✅ UPDATED in military_events table,14096,descendant_count=1
✅ UPDATED in military_events table,14118,descendant_count=1
✅ UPDATED in military_events table,14196,descendant_count=1
✅ UPDATED in military_events table,14433,descendant_count=1
✅ UPDATED in military_events table,14446,descendant_count=1
✅ UPDATED in military_events table,14476,descendant_count=1
✅ UPDATED in military_events table,14510,descendant_count=1
✅ UPDATED in military_events table,14512,descendant_count=1
✅ UPDATED in military_events table,14523,descendant_count=1
✅ UPDATED in military_events table,14570,descendant_count=1
✅ UPDATED in military_events table,14574,descendant_count=1
✅ UPDATED in military_events table,14579,descendant_count=1
✅ UPDATED in military_events table,14602,descendant_count=1
✅ UPDATED in military_events table,14641,descendant_count=1
✅ UPDATED in military_events table,14644,descendant_count=1
✅ UPDATED in military_events table,14666,descendant_count=1
✅ UPDATED in military_events table,14676,descendant_count=1
✅ UPDATED in military_events table,14727,descendant_count=1
✅ UPDATED in military_events table,14785,descendant_count=1
✅ UPDATED in military_events table,14801,descendant_count=1
✅ UPDATED in military_events table,14840,descendant_count=1
✅ UPDATED in military_events table,14862,descendant_count=1
✅ UPDATED in military_events table,14916,descendant_count=1
✅ UPDATED in military_events table,14931,descendant_count=1
✅ UPDATED in military_events table,14941,descendant_count=1
✅ UPDATED in military_events table,14962,descendant_count=1
✅ UPDATED in military_events table,14964,descendant_count=1
✅ UPDATED in military_events table,14976,descendant_count=1
✅ UPDATED in military_events table,15007,descendant_count=1
✅ UPDATED in military_events table,15009,descendant_count=1
✅ UPDATED in military_events table,15025,descendant_count=1
✅ UPDATED in military_events table,15066,descendant_count=1
✅ UPDATED in military_events table,15161,descendant_count=1
✅ UPDATED in military_events table,15207,descendant_count=1
✅ UPDATED in military_events table,15283,descendant_count=1
✅ UPDATED in military_events table,15312,descendant_count=1
✅ UPDATED in military_events table,15315,descendant_count=1
✅ UPDATED in military_events table,15337,descendant_count=1
✅ UPDATED in military_events table,15353,descendant_count=1
✅ UPDATED in military_events table,15355,descendant_count=1
✅ UPDATED in military_events table,15390,descendant_count=1
✅ UPDATED in military_events table,15417,descendant_count=1
✅ UPDATED in military_events table,15419,descendant_count=1
✅ UPDATED in military_events table,15432,descendant_count=1
✅ UPDATED in military_events table,15465,descendant_count=1
✅ UPDATED in military_events table,15529,descendant_count=1
✅ UPDATED in military_events table,15591,descendant_count=1
✅ UPDATED in military_events table,15707,descendant_count=1
✅ UPDATED in military_events table,15714,descendant_count=1
✅ UPDATED in military_events table,15739,descendant_count=1
✅ UPDATED in military_events table,15765,descendant_count=1
✅ UPDATED in military_events table,15830,descendant_count=1
✅ UPDATED in military_events table,15874,descendant_count=1
✅ UPDATED in military_events table,15885,descendant_count=1
✅ UPDATED in military_events table,15908,descendant_count=1
✅ UPDATED in military_events table,15930,descendant_count=1
✅ UPDATED in military_events table,15934,descendant_count=1
✅ UPDATED in military_events table,15991,descendant_count=1
✅ UPDATED in military_events table,15993,descendant_count=1
✅ UPDATED in military_events table,15998,descendant_count=1
✅ UPDATED in military_events table,16031,descendant_count=1
✅ UPDATED in military_events table,16092,descendant_count=1
✅ UPDATED in military_events table,16172,descendant_count=1
✅ UPDATED in military_events table,16188,descendant_count=1
✅ UPDATED in military_events table,16195,descendant_count=1
✅ UPDATED in military_events table,16210,descendant_count=1
✅ UPDATED in military_events table,16214,descendant_count=1
✅ UPDATED in military_events table,16219,descendant_count=1
✅ UPDATED in military_events table,16241,descendant_count=1
✅ UPDATED in military_events table,16254,descendant_count=1
✅ UPDATED in military_events table,16264,descendant_count=1
✅ UPDATED in military_events table,16282,descendant_count=1
✅ UPDATED in military_events table,16292,descendant_count=1
✅ UPDATED in military_events table,16325,descendant_count=1
✅ UPDATED in military_events table,16330,descendant_count=1
✅ UPDATED in military_events table,16337,descendant_count=1
✅ UPDATED in military_events table,16341,descendant_count=1
✅ UPDATED in military_events table,16376,descendant_count=1
✅ UPDATED in military_events table,16379,descendant_count=1
✅ UPDATED in military_events table,16393,descendant_count=1
✅ UPDATED in military_events table,16438,descendant_count=1
✅ UPDATED in military_events table,16463,descendant_count=1
✅ UPDATED in military_events table,16549,descendant_count=1
✅ UPDATED in military_events table,16556,descendant_count=1
✅ UPDATED in military_events table,16595,descendant_count=1
✅ UPDATED in military_events table,16677,descendant_count=1
✅ UPDATED in military_events table,16684,descendant_count=1
✅ UPDATED in military_events table,16692,descendant_count=1
✅ UPDATED in military_events table,16694,descendant_count=1
✅ UPDATED in military_events table,16704,descendant_count=1
✅ UPDATED in military_events table,16744,descendant_count=1
✅ UPDATED in military_events table,16780,descendant_count=1
✅ UPDATED in military_events table,16795,descendant_count=1
✅ UPDATED in military_events table,16826,descendant_count=1
✅ UPDATED in military_events table,16891,descendant_count=1
✅ UPDATED in military_events table,16897,descendant_count=1
✅ UPDATED in military_events table,16909,descendant_count=1
✅ UPDATED in military_events table,16934,descendant_count=1
✅ UPDATED in military_events table,16945,descendant_count=1
✅ UPDATED in military_events table,16961,descendant_count=1
✅ UPDATED in military_events table,17001,descendant_count=1
✅ UPDATED in military_events table,17013,descendant_count=1
✅ UPDATED in military_events table,17130,descendant_count=1
✅ UPDATED in military_events table,17153,descendant_count=1
✅ UPDATED in military_events table,17159,descendant_count=1
✅ UPDATED in military_events table,17161,descendant_count=1
✅ UPDATED in military_events table,17167,descendant_count=1
✅ UPDATED in military_events table,17172,descendant_count=1
✅ UPDATED in military_events table,17194,descendant_count=1
✅ UPDATED in military_events table,17197,descendant_count=1
✅ UPDATED in military_events table,17254,descendant_count=1
✅ UPDATED in military_events table,17307,descendant_count=1
✅ UPDATED in military_events table,17312,descendant_count=1
✅ UPDATED in military_events table,17326,descendant_count=1
✅ UPDATED in military_events table,17540,descendant_count=1
✅ UPDATED in military_events table,17629,descendant_count=1
 update_descendant_counts skipped.,17836,No descendants found.
✅ UPDATED in military_events table,19100,descendant_count=1
✅ UPDATED in military_events table,20027,descendant_count=1
✅ UPDATED in military_events table,20117,descendant_count=1
✅ UPDATED in military_events table,20162,descendant_count=1
✅ UPDATED in military_events table,20209,descendant_count=1
 update_descendant_counts skipped.,24600,No descendants found.
✅ UPDATED in military_events table,24803,descendant_count=1
✅ UPDATED in military_events table,24935,descendant_count=1
✅ UPDATED in military_events table,25208,descendant_count=1
 update_descendant_counts skipped.,25245,No descendants found.
✅ UPDATED in military_events table,25250,descendant_count=1
✅ UPDATED in military_events table,25379,descendant_count=1
✅ UPDATED in military_events table,25460,descendant_count=1
✅ UPDATED in military_events table,26305,descendant_count=1
✅ UPDATED in military_events table,26704,descendant_count=1
✅ UPDATED in military_events table,26921,descendant_count=1
 update_descendant_counts skipped.,27041,No descendants found.
✅ UPDATED in military_events table,27098,descendant_count=1
✅ UPDATED in military_events table,27204,descendant_count=1
✅ UPDATED in military_events table,27310,descendant_count=1
✅ UPDATED in military_events table,27330,descendant_count=1
✅ UPDATED in military_events table,27503,descendant_count=1
✅ UPDATED in military_events table,27883,descendant_count=1
✅ UPDATED in military_events table,27887,descendant_count=1
✅ UPDATED in military_events table,28587,descendant_count=1
✅ UPDATED in military_events table,28816,descendant_count=1
✅ UPDATED in military_events table,28832,descendant_count=1
✅ UPDATED in military_events table,28850,descendant_count=1
✅ UPDATED in military_events table,28870,descendant_count=1
✅ UPDATED in military_events table,28884,descendant_count=1
✅ UPDATED in military_events table,28886,descendant_count=1
✅ UPDATED in military_events table,28951,descendant_count=1
✅ UPDATED in military_events table,28958,descendant_count=1
✅ UPDATED in military_events table,28978,descendant_count=1
✅ UPDATED in military_events table,29024,descendant_count=1
✅ UPDATED in military_events table,29030,descendant_count=1
✅ UPDATED in military_events table,29047,descendant_count=1
✅ UPDATED in military_events table,29064,descendant_count=1
✅ UPDATED in military_events table,29101,descendant_count=1
✅ UPDATED in military_events table,29185,descendant_count=1
✅ UPDATED in military_events table,29261,descendant_count=1
✅ UPDATED in military_events table,29262,descendant_count=1
✅ UPDATED in military_events table,29268,descendant_count=1
✅ UPDATED in military_events table,29269,descendant_count=1
✅ UPDATED in military_events table,29305,descendant_count=1
✅ UPDATED in military_events table,29321,descendant_count=1
✅ UPDATED in military_events table,29326,descendant_count=1
✅ UPDATED in military_events table,29353,descendant_count=1
✅ UPDATED in military_events table,29356,descendant_count=1
✅ UPDATED in military_events table,29383,descendant_count=1
✅ UPDATED in military_events table,29432,descendant_count=1
✅ UPDATED in military_events table,29441,descendant_count=1
✅ UPDATED in military_events table,29444,descendant_count=1
✅ UPDATED in military_events table,29448,descendant_count=1
✅ UPDATED in military_events table,29449,descendant_count=1
✅ UPDATED in military_events table,29455,descendant_count=1
✅ UPDATED in military_events table,29468,descendant_count=1
✅ UPDATED in military_events table,29492,descendant_count=1
✅ UPDATED in military_events table,29496,descendant_count=1
✅ UPDATED in military_events table,29537,descendant_count=1
✅ UPDATED in military_events table,29550,descendant_count=1
✅ UPDATED in military_events table,29599,descendant_count=1
✅ UPDATED in military_events table,29603,descendant_count=1
✅ UPDATED in military_events table,29641,descendant_count=1
✅ UPDATED in military_events table,29652,descendant_count=1
✅ UPDATED in military_events table,29658,descendant_count=1
✅ UPDATED in military_events table,29678,descendant_count=1
✅ UPDATED in military_events table,29706,descendant_count=1
✅ UPDATED in military_events table,29737,descendant_count=1
✅ UPDATED in military_events table,29747,descendant_count=1
✅ UPDATED in military_events table,29754,descendant_count=1
 update_descendant_counts skipped.,29776,No descendants found.
✅ UPDATED in military_events table,29791,descendant_count=1
✅ UPDATED in military_events table,29795,descendant_count=1
✅ UPDATED in military_events table,29802,descendant_count=1
✅ UPDATED in military_events table,29816,descendant_count=1
✅ UPDATED in military_events table,29820,descendant_count=1
✅ UPDATED in military_events table,29856,descendant_count=1
✅ UPDATED in military_events table,29859,descendant_count=1
✅ UPDATED in military_events table,29868,descendant_count=1
✅ UPDATED in military_events table,29872,descendant_count=1
✅ UPDATED in military_events table,29875,descendant_count=1
✅ UPDATED in military_events table,29933,descendant_count=1
✅ UPDATED in military_events table,29951,descendant_count=1
✅ UPDATED in military_events table,30036,descendant_count=1
✅ UPDATED in military_events table,30046,descendant_count=1
✅ UPDATED in military_events table,30071,descendant_count=1
✅ UPDATED in military_events table,30082,descendant_count=1
 update_descendant_counts skipped.,30096,No descendants found.
✅ UPDATED in military_events table,30097,descendant_count=1
✅ UPDATED in military_events table,30105,descendant_count=1
✅ UPDATED in military_events table,30109,descendant_count=1
✅ UPDATED in military_events table,30115,descendant_count=1
 update_descendant_counts skipped.,30147,No descendants found.
✅ UPDATED in military_events table,30180,descendant_count=1
✅ UPDATED in military_events table,30187,descendant_count=1
✅ UPDATED in military_events table,30200,descendant_count=1
✅ UPDATED in military_events table,30285,descendant_count=1
✅ UPDATED in military_events table,30300,descendant_count=1
✅ UPDATED in military_events table,30311,descendant_count=1
✅ UPDATED in military_events table,30330,descendant_count=1
✅ UPDATED in military_events table,30348,descendant_count=1
 update_descendant_counts skipped.,30349,No descendants found.
✅ UPDATED in military_events table,30352,descendant_count=1
✅ UPDATED in military_events table,30356,descendant_count=1
✅ UPDATED in military_events table,30375,descendant_count=1
✅ UPDATED in military_events table,30384,descendant_count=1
✅ UPDATED in military_events table,30408,descendant_count=1
✅ UPDATED in military_events table,30412,descendant_count=1
✅ UPDATED in military_events table,30439,descendant_count=1
✅ UPDATED in military_events table,30455,descendant_count=1
✅ UPDATED in military_events table,30488,descendant_count=1
✅ UPDATED in military_events table,30501,descendant_count=1
✅ UPDATED in military_events table,30506,descendant_count=1
✅ UPDATED in military_events table,30507,descendant_count=1
✅ UPDATED in military_events table,30510,descendant_count=1
✅ UPDATED in military_events table,30518,descendant_count=1
✅ UPDATED in military_events table,30524,descendant_count=1
✅ UPDATED in military_events table,30532,descendant_count=1
✅ UPDATED in military_events table,30534,descendant_count=1
✅ UPDATED in military_events table,30547,descendant_count=1
✅ UPDATED in military_events table,30572,descendant_count=1
✅ UPDATED in military_events table,30586,descendant_count=1
✅ UPDATED in military_events table,30595,descendant_count=1
✅ UPDATED in military_events table,30634,descendant_count=1
✅ UPDATED in military_events table,30640,descendant_count=1
✅ UPDATED in military_events table,30665,descendant_count=1
✅ UPDATED in military_events table,30685,descendant_count=1
✅ UPDATED in military_events table,30695,descendant_count=1
✅ UPDATED in military_events table,30705,descendant_count=1
✅ UPDATED in military_events table,30713,descendant_count=1
✅ UPDATED in military_events table,30793,descendant_count=1
✅ UPDATED in military_events table,30809,descendant_count=1
✅ UPDATED in military_events table,30824,descendant_count=1
✅ UPDATED in military_events table,30891,descendant_count=1
✅ UPDATED in military_events table,30912,descendant_count=1
