Result,name,Context
fit_descendant_coords updated center (mean).,9843,"lon=19.512138, lat=42.068132"
✅ UPDATED in military_events table,9908,"lon=-76.44, lat=37.22"
fit_descendant_coords updated center (mean).,9908,"lon=-76.44, lat=37.22"
✅ UPDATED in military_events table,9918,"lon=-79.685, lat=39.08777778"
fit_descendant_coords updated center (mean).,9918,"lon=-79.685, lat=39.08777778"
✅ UPDATED in military_events table,10325,"lon=-77.865, lat=39.1457"
fit_descendant_coords updated center (mean).,10325,"lon=-77.865, lat=39.1457"
✅ UPDATED in military_events table,10330,"lon=-84.66372, lat=33.97013"
fit_descendant_coords updated center (mean).,10330,"lon=-84.66372, lat=33.97013"
✅ UPDATED in military_events table,10340,"lon=-77.45388889, lat=37.13166667"
fit_descendant_coords updated center (mean).,10340,"lon=-77.45388889, lat=37.13166667"
✅ UPDATED in military_events table,10361,"lon=-92.842222222, lat=39.237777777"
fit_descendant_coords updated center (mean).,10361,"lon=-92.842222222, lat=39.237777777"
✅ UPDATED in military_events table,10366,"lon=-87.9757, lat=36.0708"
fit_descendant_coords updated center (mean).,10366,"lon=-87.9757, lat=36.0708"
✅ UPDATED in military_events table,10462,"lon=15.718214214, lat=50.258314508"
fit_descendant_coords updated center (mean).,10462,"lon=15.718214214, lat=50.258314508"
✅ UPDATED in military_events table,10524,"lon=140.271888888, lat=38.379138888"
fit_descendant_coords updated center (mean).,10524,"lon=140.271888888, lat=38.379138888"
✅ UPDATED in military_events table,10537,"lon=-4.66139, lat=37.9367"
fit_descendant_coords updated center (mean).,10537,"lon=-4.66139, lat=37.9367"
✅ UPDATED in military_events table,10635,"lon=21.2758, lat=43.1125"
fit_descendant_coords updated center (mean).,10635,"lon=21.2758, lat=43.1125"
✅ UPDATED in military_events table,10647,"lon=24.0, lat=-29.0"
fit_descendant_coords updated center (mean).,10647,"lon=24.0, lat=-29.0"
✅ UPDATED in military_events table,10698,"lon=14.9833, lat=-16.8"
fit_descendant_coords updated center (mean).,10698,"lon=14.9833, lat=-16.8"
✅ UPDATED in military_events table,10701,"lon=15.95, lat=-17.916666666"
fit_descendant_coords updated center (mean).,10701,"lon=15.95, lat=-17.916666666"
✅ UPDATED in military_events table,10731,"lon=3.0, lat=12.0"
fit_descendant_coords updated center (mean).,10731,"lon=3.0, lat=12.0"
✅ UPDATED in military_events table,10745,"lon=-89.683333333, lat=13.983333333"
fit_descendant_coords updated center (mean).,10745,"lon=-89.683333333, lat=13.983333333"
✅ UPDATED in military_events table,10747,"lon=-171.833333333, lat=-13.833333333"
fit_descendant_coords updated center (mean).,10747,"lon=-171.833333333, lat=-13.833333333"
✅ UPDATED in military_events table,10756,"lon=2.62909878, lat=6.50872024"
fit_descendant_coords updated center (mean).,10756,"lon=2.62909878, lat=6.50872024"
✅ UPDATED in military_events table,10759,"lon=10.1038897, lat=6.0056298"
fit_descendant_coords updated center (mean).,10759,"lon=10.1038897, lat=6.0056298"
✅ UPDATED in military_events table,10773,"lon=-52.406944444, lat=-28.262777777"
fit_descendant_coords updated center (mean).,10773,"lon=-52.406944444, lat=-28.262777777"
✅ UPDATED in military_events table,10799,"lon=121.3707733, lat=24.9347007"
fit_descendant_coords updated center (mean).,10799,"lon=121.3707733, lat=24.9347007"
✅ UPDATED in military_events table,10802,"lon=-79.15, lat=0.733333333"
fit_descendant_coords updated center (mean).,10802,"lon=-79.15, lat=0.733333333"
✅ UPDATED in military_events table,10835,"lon=120.881, lat=14.428"
fit_descendant_coords updated center (mean).,10835,"lon=120.881, lat=14.428"
✅ UPDATED in military_events table,10883,"lon=14.2541, lat=10.5553"
fit_descendant_coords updated center (mean).,10883,"lon=14.2541, lat=10.5553"
✅ UPDATED in military_events table,10909,"lon=122.557, lat=10.724"
fit_descendant_coords updated center (mean).,10909,"lon=122.557, lat=10.724"
✅ UPDATED in military_events table,11025,"lon=-5.6225, lat=32.8575"
fit_descendant_coords updated center (mean).,11025,"lon=-5.6225, lat=32.8575"
✅ UPDATED in military_events table,11027,"lon=-8.008888888, lat=31.63"
fit_descendant_coords updated center (mean).,11027,"lon=-8.008888888, lat=31.63"
✅ UPDATED in military_events table,11030,"lon=-2.9475, lat=35.2825"
fit_descendant_coords updated center (mean).,11030,"lon=-2.9475, lat=35.2825"
✅ UPDATED in military_events table,11262,"lon=20.462222, lat=44.820556"
fit_descendant_coords updated center (mean).,11262,"lon=20.462222, lat=44.820556"
✅ UPDATED in military_events table,11266,"lon=21.895833333, lat=43.320833333"
fit_descendant_coords updated center (mean).,11266,"lon=21.895833333, lat=43.320833333"
✅ UPDATED in military_events table,11312,"lon=5.5325, lat=49.5675"
fit_descendant_coords updated center (mean).,11312,"lon=5.5325, lat=49.5675"
✅ UPDATED in military_events table,11334,"lon=2.865, lat=51.033333333"
fit_descendant_coords updated center (mean).,11334,"lon=2.865, lat=51.033333333"
fit_descendant_coords skipped.,11336,No valid descendant coordinates found.
✅ UPDATED in military_events table,11337,"lon=4.2, lat=51.0"
fit_descendant_coords updated center (mean).,11337,"lon=4.2, lat=51.0"
✅ UPDATED in military_events table,11346,"lon=2.81666667, lat=50.6"
fit_descendant_coords updated center (mean).,11346,"lon=2.81666667, lat=50.6"
✅ UPDATED in military_events table,11350,"lon=2.776997, lat=50.497518"
fit_descendant_coords updated center (mean).,11350,"lon=2.776997, lat=50.497518"
✅ UPDATED in military_events table,11383,"lon=3.48611, lat=49.4714"
fit_descendant_coords updated center (mean).,11383,"lon=3.48611, lat=49.4714"
✅ UPDATED in military_events table,11385,"lon=3.895833333, lat=49.371388888"
fit_descendant_coords updated center (mean).,11385,"lon=3.895833333, lat=49.371388888"
✅ UPDATED in military_events table,11426,"lon=3.6, lat=50.85"
fit_descendant_coords updated center (mean).,11426,"lon=3.6, lat=50.85"
✅ UPDATED in military_events table,11430,"lon=2.652222222, lat=50.001944444"
fit_descendant_coords updated center (mean).,11430,"lon=2.652222222, lat=50.001944444"
✅ UPDATED in military_events table,11441,"lon=21.69595, lat=40.80355"
fit_descendant_coords updated center (mean).,11441,"lon=21.69595, lat=40.80355"
✅ UPDATED in military_events table,11463,"lon=27.23, lat=45.88"
fit_descendant_coords updated center (mean).,11463,"lon=27.23, lat=45.88"
✅ UPDATED in military_events table,11500,"lon=25.15, lat=49.666666666"
fit_descendant_coords updated center (mean).,11500,"lon=25.15, lat=49.666666666"
✅ UPDATED in military_events table,11502,"lon=24.32333333, lat=56.96944444"
fit_descendant_coords updated center (mean).,11502,"lon=24.32333333, lat=56.96944444"
✅ UPDATED in military_events table,11533,"lon=13.5916, lat=45.9457"
fit_descendant_coords updated center (mean).,11533,"lon=13.5916, lat=45.9457"
fit_descendant_coords skipped.,11588,No valid descendant coordinates found.
✅ UPDATED in military_events table,11653,"lon=26.4, lat=40.2"
fit_descendant_coords updated center (mean).,11653,"lon=26.4, lat=40.2"
✅ UPDATED in military_events table,11723,"lon=18.818333333, lat=42.399166666"
fit_descendant_coords updated center (mean).,11723,"lon=18.818333333, lat=42.399166666"
✅ UPDATED in military_events table,11737,"lon=23.373333333, lat=45.412222222"
fit_descendant_coords updated center (mean).,11737,"lon=23.373333333, lat=45.412222222"
✅ UPDATED in military_events table,11752,"lon=36.33, lat=41.286666666"
fit_descendant_coords updated center (mean).,11752,"lon=36.33, lat=41.286666666"
✅ UPDATED in military_events table,11799,"lon=47.56, lat=40.5"
fit_descendant_coords updated center (mean).,11799,"lon=47.56, lat=40.5"
✅ UPDATED in military_events table,11810,"lon=11.694002162, lat=45.860030824"
fit_descendant_coords updated center (mean).,11810,"lon=11.694002162, lat=45.860030824"
✅ UPDATED in military_events table,11867,"lon=28.200555555, lat=59.379166666"
fit_descendant_coords updated center (mean).,11867,"lon=28.200555555, lat=59.379166666"
✅ UPDATED in military_events table,11884,"lon=43.970072, lat=42.225661"
fit_descendant_coords updated center (mean).,11884,"lon=43.970072, lat=42.225661"
✅ UPDATED in military_events table,11895,"lon=30.73262, lat=46.47747"
fit_descendant_coords updated center (mean).,11895,"lon=30.73262, lat=46.47747"
✅ UPDATED in military_events table,11900,"lon=32.385, lat=61.174722222"
fit_descendant_coords updated center (mean).,11900,"lon=32.385, lat=61.174722222"
✅ UPDATED in military_events table,11903,"lon=61.4, lat=55.15"
fit_descendant_coords updated center (mean).,11903,"lon=61.4, lat=55.15"
✅ UPDATED in military_events table,12012,"lon=22.363551, lat=46.634258"
fit_descendant_coords updated center (mean).,12012,"lon=22.363551, lat=46.634258"
✅ UPDATED in military_events table,12039,"lon=-6.398, lat=53.512"
fit_descendant_coords updated center (mean).,12039,"lon=-6.398, lat=53.512"
✅ UPDATED in military_events table,12089,"lon=116.407526, lat=39.90403"
fit_descendant_coords updated center (mean).,12089,"lon=116.407526, lat=39.90403"
✅ UPDATED in military_events table,12115,"lon=102.23, lat=29.9145"
fit_descendant_coords updated center (mean).,12115,"lon=102.23, lat=29.9145"
✅ UPDATED in military_events table,12222,"lon=70.447777777, lat=34.434166666"
fit_descendant_coords updated center (mean).,12222,"lon=70.447777777, lat=34.434166666"
✅ UPDATED in military_events table,12226,"lon=96.0, lat=35.0"
fit_descendant_coords updated center (mean).,12226,"lon=96.0, lat=35.0"
✅ UPDATED in military_events table,12245,"lon=118.547545786, lat=47.813570768"
fit_descendant_coords updated center (mean).,12245,"lon=118.547545786, lat=47.813570768"
✅ UPDATED in military_events table,12250,"lon=-69.941111111, lat=-4.215"
fit_descendant_coords updated center (mean).,12250,"lon=-69.941111111, lat=-4.215"
✅ UPDATED in military_events table,12321,"lon=-5.850277777, lat=43.3625"
fit_descendant_coords updated center (mean).,12321,"lon=-5.850277777, lat=43.3625"
✅ UPDATED in military_events table,12333,"lon=-4.77028, lat=38.0033"
fit_descendant_coords updated center (mean).,12333,"lon=-4.77028, lat=38.0033"
✅ UPDATED in military_events table,12376,"lon=-0.984166666, lat=37.601944444"
fit_descendant_coords updated center (mean).,12376,"lon=-0.984166666, lat=37.601944444"
✅ UPDATED in military_events table,12425,"lon=28.68, lat=72.26"
fit_descendant_coords updated center (mean).,12425,"lon=28.68, lat=72.26"
fit_descendant_coords skipped.,12778,No valid descendant coordinates found.
✅ UPDATED in military_events table,12819,"lon=2.376388888, lat=51.037777777"
fit_descendant_coords updated center (mean).,12819,"lon=2.376388888, lat=51.037777777"
✅ UPDATED in military_events table,12824,"lon=7.480833, lat=43.755833"
fit_descendant_coords updated center (mean).,12824,"lon=7.480833, lat=43.755833"
✅ UPDATED in military_events table,12829,"lon=21.011111111, lat=52.23"
fit_descendant_coords updated center (mean).,12829,"lon=21.011111111, lat=52.23"
✅ UPDATED in military_events table,12845,"lon=-0.19638889, lat=49.27"
fit_descendant_coords updated center (mean).,12845,"lon=-0.19638889, lat=49.27"
✅ UPDATED in military_events table,12865,"lon=-1.280556, lat=49.294444"
fit_descendant_coords updated center (mean).,12865,"lon=-1.280556, lat=49.294444"
✅ UPDATED in military_events table,12881,"lon=5.87194, lat=51.85111"
fit_descendant_coords updated center (mean).,12881,"lon=5.87194, lat=51.85111"
✅ UPDATED in military_events table,12900,"lon=7.661111111, lat=48.421944444"
fit_descendant_coords updated center (mean).,12900,"lon=7.661111111, lat=48.421944444"
✅ UPDATED in military_events table,12909,"lon=6.6025, lat=51.7025"
fit_descendant_coords updated center (mean).,12909,"lon=6.6025, lat=51.7025"
✅ UPDATED in military_events table,12923,"lon=14.43444444, lat=50.07861111"
fit_descendant_coords updated center (mean).,12923,"lon=14.43444444, lat=50.07861111"
✅ UPDATED in military_events table,12934,"lon=-16.2, lat=48.166666666"
fit_descendant_coords updated center (mean).,12934,"lon=-16.2, lat=48.166666666"
✅ UPDATED in military_events table,12938,"lon=25.25, lat=75.816666666"
fit_descendant_coords updated center (mean).,12938,"lon=25.25, lat=75.816666666"
✅ UPDATED in military_events table,12959,"lon=31.366666666, lat=62.3"
fit_descendant_coords updated center (mean).,12959,"lon=31.366666666, lat=62.3"
✅ UPDATED in military_events table,12966,"lon=29.326388888, lat=64.848055555"
fit_descendant_coords updated center (mean).,12966,"lon=29.326388888, lat=64.848055555"
✅ UPDATED in military_events table,13031,"lon=23.479766666, lat=31.593869444"
fit_descendant_coords updated center (mean).,13031,"lon=23.479766666, lat=31.593869444"
✅ UPDATED in military_events table,13038,"lon=28.734944444, lat=30.845416666"
fit_descendant_coords updated center (mean).,13038,"lon=28.734944444, lat=30.845416666"
✅ UPDATED in military_events table,13096,"lon=-6.56639, lat=43.4719"
fit_descendant_coords updated center (mean).,13096,"lon=-6.56639, lat=43.4719"
✅ UPDATED in military_events table,13128,"lon=14.403611111, lat=42.353055555"
fit_descendant_coords updated center (mean).,13128,"lon=14.403611111, lat=42.353055555"
✅ UPDATED in military_events table,13137,"lon=13.98333333, lat=41.4"
fit_descendant_coords updated center (mean).,13137,"lon=13.98333333, lat=41.4"
fit_descendant_coords skipped.,13162,No valid descendant coordinates found.
✅ UPDATED in military_events table,13175,"lon=102.451, lat=12.001"
fit_descendant_coords updated center (mean).,13175,"lon=102.451, lat=12.001"
✅ UPDATED in military_events table,13187,"lon=20.085, lat=40.43666667"
fit_descendant_coords updated center (mean).,13187,"lon=20.085, lat=40.43666667"
✅ UPDATED in military_events table,13285,"lon=19.216667, lat=42.766667"
fit_descendant_coords updated center (mean).,13285,"lon=19.216667, lat=42.766667"
✅ UPDATED in military_events table,13308,"lon=27.561837, lat=53.902246"
fit_descendant_coords updated center (mean).,13308,"lon=27.561837, lat=53.902246"
✅ UPDATED in military_events table,13340,"lon=140.994361111, lat=43.190722222"
fit_descendant_coords updated center (mean).,13340,"lon=140.994361111, lat=43.190722222"
✅ UPDATED in military_events table,13406,"lon=130.883333333, lat=33.883333333"
fit_descendant_coords updated center (mean).,13406,"lon=130.883333333, lat=33.883333333"
✅ UPDATED in military_events table,13423,"lon=139.769067, lat=35.751814"
fit_descendant_coords updated center (mean).,13423,"lon=139.769067, lat=35.751814"
✅ UPDATED in military_events table,13469,"lon=93.94, lat=24.81"
fit_descendant_coords updated center (mean).,13469,"lon=93.94, lat=24.81"
✅ UPDATED in military_events table,13471,"lon=94.103, lat=25.6677"
fit_descendant_coords updated center (mean).,13471,"lon=94.103, lat=25.6677"
✅ UPDATED in military_events table,13474,"lon=95.057551225, lat=21.331308679"
fit_descendant_coords updated center (mean).,13474,"lon=95.057551225, lat=21.331308679"
✅ UPDATED in military_events table,13530,"lon=147.783333, lat=-6.45"
fit_descendant_coords updated center (mean).,13530,"lon=147.783333, lat=-6.45"
✅ UPDATED in military_events table,13533,"lon=155.08, lat=-6.19"
fit_descendant_coords updated center (mean).,13533,"lon=155.08, lat=-6.19"
fit_descendant_coords skipped.,13542,No valid descendant coordinates found.
fit_descendant_coords skipped.,13566,No valid descendant coordinates found.
✅ UPDATED in military_events table,13582,"lon=115.211, lat=5.32028"
fit_descendant_coords updated center (mean).,13582,"lon=115.211, lat=5.32028"
✅ UPDATED in military_events table,13593,"lon=102.58333333, lat=2.58333333"
fit_descendant_coords updated center (mean).,13593,"lon=102.58333333, lat=2.58333333"
✅ UPDATED in military_events table,13598,"lon=114.250555555, lat=-28.189722222"
fit_descendant_coords updated center (mean).,13598,"lon=114.250555555, lat=-28.189722222"
✅ UPDATED in military_events table,13601,"lon=125.578333333, lat=-8.553611111"
fit_descendant_coords updated center (mean).,13601,"lon=125.578333333, lat=-8.553611111"
✅ UPDATED in military_events table,13610,"lon=-30.0, lat=0.0"
fit_descendant_coords updated center (mean).,13610,"lon=-30.0, lat=0.0"
✅ UPDATED in military_events table,13695,"lon=11.010698, lat=44.404465"
fit_descendant_coords updated center (mean).,13695,"lon=11.010698, lat=44.404465"
✅ UPDATED in military_events table,13732,"lon=15.58333333, lat=45.11666667"
fit_descendant_coords updated center (mean).,13732,"lon=15.58333333, lat=45.11666667"
✅ UPDATED in military_events table,13785,"lon=7.476666666, lat=48.123611111"
fit_descendant_coords updated center (mean).,13785,"lon=7.476666666, lat=48.123611111"
✅ UPDATED in military_events table,13801,"lon=120.975, lat=14.59"
fit_descendant_coords updated center (mean).,13801,"lon=120.975, lat=14.59"
✅ UPDATED in military_events table,13828,"lon=142.1195, lat=49.1628"
fit_descendant_coords updated center (mean).,13828,"lon=142.1195, lat=49.1628"
✅ UPDATED in military_events table,13830,"lon=156.31666667, lat=50.73333333"
fit_descendant_coords updated center (mean).,13830,"lon=156.31666667, lat=50.73333333"
✅ UPDATED in military_events table,13865,"lon=78.7558, lat=34.725"
fit_descendant_coords updated center (mean).,13865,"lon=78.7558, lat=34.725"
fit_descendant_coords skipped.,13870,No valid descendant coordinates found.
✅ UPDATED in military_events table,13905,"lon=21.03333333, lat=52.21666667"
fit_descendant_coords updated center (mean).,13905,"lon=21.03333333, lat=52.21666667"
✅ UPDATED in military_events table,13908,"lon=45.721, lat=36.765"
fit_descendant_coords updated center (mean).,13908,"lon=45.721, lat=36.765"
✅ UPDATED in military_events table,13972,"lon=125.7475, lat=39.016666666"
fit_descendant_coords updated center (mean).,13972,"lon=125.7475, lat=39.016666666"
✅ UPDATED in military_events table,13991,"lon=128.435, lat=35.5386"
fit_descendant_coords updated center (mean).,13991,"lon=128.435, lat=35.5386"
✅ UPDATED in military_events table,14096,"lon=35.65, lat=33.71666667"
fit_descendant_coords updated center (mean).,14096,"lon=35.65, lat=33.71666667"
✅ UPDATED in military_events table,14118,"lon=35.513055555, lat=33.886944444"
fit_descendant_coords updated center (mean).,14118,"lon=35.513055555, lat=33.886944444"
✅ UPDATED in military_events table,14196,"lon=-64.0, lat=-34.0"
fit_descendant_coords updated center (mean).,14196,"lon=-64.0, lat=-34.0"
✅ UPDATED in military_events table,14433,"lon=13.38, lat=52.52"
fit_descendant_coords updated center (mean).,14433,"lon=13.38, lat=52.52"
✅ UPDATED in military_events table,14446,"lon=25.191111111, lat=0.515277777"
fit_descendant_coords updated center (mean).,14446,"lon=25.191111111, lat=0.515277777"
fit_descendant_coords skipped.,14476,No valid descendant coordinates found.
✅ UPDATED in military_events table,14510,"lon=122.866666666, lat=10.1"
fit_descendant_coords updated center (mean).,14510,"lon=122.866666666, lat=10.1"
✅ UPDATED in military_events table,14512,"lon=122.463472222, lat=16.916833333"
fit_descendant_coords updated center (mean).,14512,"lon=122.463472222, lat=16.916833333"
✅ UPDATED in military_events table,14523,"lon=12.441389, lat=41.937909"
fit_descendant_coords updated center (mean).,14523,"lon=12.441389, lat=41.937909"
✅ UPDATED in military_events table,14570,"lon=103.859722, lat=13.362222"
fit_descendant_coords updated center (mean).,14570,"lon=103.859722, lat=13.362222"
✅ UPDATED in military_events table,14574,"lon=106.697, lat=21.9458"
fit_descendant_coords updated center (mean).,14574,"lon=106.697, lat=21.9458"
✅ UPDATED in military_events table,14579,"lon=25.466666666, lat=-10.716666666"
fit_descendant_coords updated center (mean).,14579,"lon=25.466666666, lat=-10.716666666"
✅ UPDATED in military_events table,14602,"lon=43.55, lat=5.95"
fit_descendant_coords updated center (mean).,14602,"lon=43.55, lat=5.95"
✅ UPDATED in military_events table,14641,"lon=70.452777777, lat=34.430277777"
fit_descendant_coords updated center (mean).,14641,"lon=70.452777777, lat=34.430277777"
✅ UPDATED in military_events table,14644,"lon=69.11666667, lat=34.53333333"
fit_descendant_coords updated center (mean).,14644,"lon=69.11666667, lat=34.53333333"
✅ UPDATED in military_events table,14666,"lon=69.132309, lat=34.517407"
fit_descendant_coords updated center (mean).,14666,"lon=69.132309, lat=34.517407"
✅ UPDATED in military_events table,14676,"lon=64.0, lat=31.0"
fit_descendant_coords updated center (mean).,14676,"lon=64.0, lat=31.0"
✅ UPDATED in military_events table,14727,"lon=65.876667, lat=32.624167"
fit_descendant_coords updated center (mean).,14727,"lon=65.876667, lat=32.624167"
✅ UPDATED in military_events table,14785,"lon=68.861965, lat=36.71788"
fit_descendant_coords updated center (mean).,14785,"lon=68.861965, lat=36.71788"
✅ UPDATED in military_events table,14801,"lon=66.602222222, lat=35.458055555"
fit_descendant_coords updated center (mean).,14801,"lon=66.602222222, lat=35.458055555"
✅ UPDATED in military_events table,14840,"lon=-79.286833333, lat=9.027"
fit_descendant_coords updated center (mean).,14840,"lon=-79.286833333, lat=9.027"
✅ UPDATED in military_events table,14862,"lon=106.743, lat=10.876"
fit_descendant_coords updated center (mean).,14862,"lon=106.743, lat=10.876"
✅ UPDATED in military_events table,14916,"lon=35.145264, lat=31.625321"
fit_descendant_coords updated center (mean).,14916,"lon=35.145264, lat=31.625321"
✅ UPDATED in military_events table,14931,"lon=35.2305, lat=31.781639"
fit_descendant_coords updated center (mean).,14931,"lon=35.2305, lat=31.781639"
✅ UPDATED in military_events table,14941,"lon=31.235833333, lat=30.044444444"
fit_descendant_coords updated center (mean).,14941,"lon=31.235833333, lat=30.044444444"
✅ UPDATED in military_events table,14962,"lon=35.40076111, lat=32.8384"
fit_descendant_coords updated center (mean).,14962,"lon=35.40076111, lat=32.8384"
✅ UPDATED in military_events table,14964,"lon=34.921111111, lat=29.453333333"
fit_descendant_coords updated center (mean).,14964,"lon=34.921111111, lat=29.453333333"
✅ UPDATED in military_events table,14976,"lon=94.0, lat=19.5"
fit_descendant_coords updated center (mean).,14976,"lon=94.0, lat=19.5"
✅ UPDATED in military_events table,15007,"lon=10.091194, lat=3.8065"
fit_descendant_coords updated center (mean).,15007,"lon=10.091194, lat=3.8065"
✅ UPDATED in military_events table,15009,"lon=32.52654, lat=15.60308"
fit_descendant_coords updated center (mean).,15009,"lon=32.52654, lat=15.60308"
✅ UPDATED in military_events table,15025,"lon=-13.670555555, lat=9.548055555"
fit_descendant_coords updated center (mean).,15025,"lon=-13.670555555, lat=9.548055555"
✅ UPDATED in military_events table,15066,"lon=15.05, lat=12.11"
fit_descendant_coords updated center (mean).,15066,"lon=15.05, lat=12.11"
✅ UPDATED in military_events table,15161,"lon=55.8925, lat=33.073055555"
fit_descendant_coords updated center (mean).,15161,"lon=55.8925, lat=33.073055555"
✅ UPDATED in military_events table,15207,"lon=52.0, lat=26.0"
fit_descendant_coords updated center (mean).,15207,"lon=52.0, lat=26.0"
✅ UPDATED in military_events table,15283,"lon=80.816666666, lat=9.25"
fit_descendant_coords updated center (mean).,15283,"lon=80.816666666, lat=9.25"
✅ UPDATED in military_events table,15312,"lon=-54.324722222, lat=5.770555555"
fit_descendant_coords updated center (mean).,15312,"lon=-54.324722222, lat=5.770555555"
✅ UPDATED in military_events table,15337,"lon=44.037777777, lat=42.248333333"
fit_descendant_coords updated center (mean).,15337,"lon=44.037777777, lat=42.248333333"
✅ UPDATED in military_events table,15353,"lon=23.59066, lat=46.76891"
fit_descendant_coords updated center (mean).,15353,"lon=23.59066, lat=46.76891"
✅ UPDATED in military_events table,15355,"lon=-10.78, lat=6.291666666"
fit_descendant_coords updated center (mean).,15355,"lon=-10.78, lat=6.291666666"
✅ UPDATED in military_events table,15390,"lon=30.0, lat=-2.0"
fit_descendant_coords updated center (mean).,15390,"lon=30.0, lat=-2.0"
✅ UPDATED in military_events table,15417,"lon=45.3060531, lat=2.0389713"
fit_descendant_coords updated center (mean).,15417,"lon=45.3060531, lat=2.0389713"
✅ UPDATED in military_events table,15419,"lon=45.324722222, lat=2.0525"
fit_descendant_coords updated center (mean).,15419,"lon=45.324722222, lat=2.0525"
✅ UPDATED in military_events table,15432,"lon=45.35, lat=2.0333"
fit_descendant_coords updated center (mean).,15432,"lon=45.35, lat=2.0333"
✅ UPDATED in military_events table,15465,"lon=41.5866, lat=-1.63797"
fit_descendant_coords updated center (mean).,15465,"lon=41.5866, lat=-1.63797"
✅ UPDATED in military_events table,15529,"lon=13.636389, lat=45.908889"
fit_descendant_coords updated center (mean).,15529,"lon=13.636389, lat=45.908889"
✅ UPDATED in military_events table,15591,"lon=18.6155, lat=43.786611111"
fit_descendant_coords updated center (mean).,15591,"lon=18.6155, lat=43.786611111"
✅ UPDATED in military_events table,15707,"lon=41.043731, lat=43.057965"
fit_descendant_coords updated center (mean).,15707,"lon=41.043731, lat=43.057965"
✅ UPDATED in military_events table,15714,"lon=30.01194444, lat=-3.67666667"
fit_descendant_coords updated center (mean).,15714,"lon=30.01194444, lat=-3.67666667"
✅ UPDATED in military_events table,15739,"lon=83.566666666, lat=28.35"
fit_descendant_coords updated center (mean).,15739,"lon=83.566666666, lat=28.35"
✅ UPDATED in military_events table,15765,"lon=-10.804722222, lat=6.310555555"
fit_descendant_coords updated center (mean).,15765,"lon=-10.804722222, lat=6.310555555"
✅ UPDATED in military_events table,15830,"lon=44.339621, lat=32.028951"
fit_descendant_coords updated center (mean).,15830,"lon=44.339621, lat=32.028951"
✅ UPDATED in military_events table,15874,"lon=42.825, lat=33.641666666"
fit_descendant_coords updated center (mean).,15874,"lon=42.825, lat=33.641666666"
✅ UPDATED in military_events table,15885,"lon=43.116666666, lat=36.366666666"
fit_descendant_coords updated center (mean).,15885,"lon=43.116666666, lat=36.366666666"
✅ UPDATED in military_events table,15908,"lon=42.603055555, lat=36.657472222"
fit_descendant_coords updated center (mean).,15908,"lon=42.603055555, lat=36.657472222"
✅ UPDATED in military_events table,15930,"lon=36.408219444, lat=33.57115"
fit_descendant_coords updated center (mean).,15930,"lon=36.408219444, lat=33.57115"
✅ UPDATED in military_events table,15934,"lon=48.288888888, lat=42.057777777"
fit_descendant_coords updated center (mean).,15934,"lon=48.288888888, lat=42.057777777"
✅ UPDATED in military_events table,15991,"lon=1.835111111, lat=15.057277777"
fit_descendant_coords updated center (mean).,15991,"lon=1.835111111, lat=15.057277777"
✅ UPDATED in military_events table,15993,"lon=73.242439, lat=34.169308"
fit_descendant_coords updated center (mean).,15993,"lon=73.242439, lat=34.169308"
✅ UPDATED in military_events table,15998,"lon=-5.03306, lat=7.68333"
fit_descendant_coords updated center (mean).,15998,"lon=-5.03306, lat=7.68333"
✅ UPDATED in military_events table,16031,"lon=28.866666666, lat=-2.5"
fit_descendant_coords updated center (mean).,16031,"lon=28.866666666, lat=-2.5"
✅ UPDATED in military_events table,16092,"lon=30.743348, lat=46.465887"
fit_descendant_coords updated center (mean).,16092,"lon=30.743348, lat=46.465887"
✅ UPDATED in military_events table,16172,"lon=30.51306944, lat=50.444"
fit_descendant_coords updated center (mean).,16172,"lon=30.51306944, lat=50.444"
✅ UPDATED in military_events table,16188,"lon=30.368333333, lat=50.744166666"
fit_descendant_coords updated center (mean).,16188,"lon=30.368333333, lat=50.744166666"
✅ UPDATED in military_events table,16195,"lon=50.0, lat=60.0"
fit_descendant_coords updated center (mean).,16195,"lon=50.0, lat=60.0"
✅ UPDATED in military_events table,16210,"lon=33.533333333, lat=44.610277777"
fit_descendant_coords updated center (mean).,16210,"lon=33.533333333, lat=44.610277777"
✅ UPDATED in military_events table,16214,"lon=31.326622, lat=51.519492"
fit_descendant_coords updated center (mean).,16214,"lon=31.326622, lat=51.519492"
✅ UPDATED in military_events table,16219,"lon=11.57806098, lat=48.13984894"
fit_descendant_coords updated center (mean).,16219,"lon=11.57806098, lat=48.13984894"
✅ UPDATED in military_events table,16241,"lon=37.575, lat=47.1"
fit_descendant_coords updated center (mean).,16241,"lon=37.575, lat=47.1"
✅ UPDATED in military_events table,16254,"lon=38.474166666, lat=48.941666666"
fit_descendant_coords updated center (mean).,16254,"lon=38.474166666, lat=48.941666666"
✅ UPDATED in military_events table,16264,"lon=38.166666666, lat=49.416666666"
fit_descendant_coords updated center (mean).,16264,"lon=38.166666666, lat=49.416666666"
✅ UPDATED in military_events table,16282,"lon=30.41659, lat=50.5036"
fit_descendant_coords updated center (mean).,16282,"lon=30.41659, lat=50.5036"
✅ UPDATED in military_events table,16292,"lon=37.82323056, lat=48.55665"
fit_descendant_coords updated center (mean).,16292,"lon=37.82323056, lat=48.55665"
✅ UPDATED in military_events table,16325,"lon=35.0882, lat=51.187054"
